,AlertAlarmDateTime,SnapshotUrl,TimeZoneAbreviation,UtcOffsetMinutes,adjustedvalue,alertalarmtype,algorithm,description,eventdatetime,isalarm,isalert,isreset,lastvalue,maxalarmthresholdvalue,maxwarningthresholdvalue,metricName,metricNameChinese,metricid,metrickey,metricshortname,metrictype,minalarmthresholdvalue,minwarningthresholdvalue,path,serialnumber,targetvalue,timezone
20,2023-06-20T21:03:00,,,0.0,123,Device,,RUN CAPACITY LIMITED-HIGH COMPRESSOR LIFT,Jun 20 2023  9:03PM,False,True,True,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
21,,,,,2,Device,,,6/20/2023 1:53:40 PM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
22,2023-06-23T07:10:00,,,0.0,2,Device,,System Alert /Alarm,Jun 23 2023  7:10AM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
23,2023-06-23T07:10:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu210550150310_1/2023/6/23/7/53/VU210550150310_1_1687504258,,0.0,123,Device,,RUN CAPACITY LIMITED-HIGH COMPRESSOR LIFT,Jun 23 2023  7:10AM,False,True,False,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
24,2023-06-23T07:10:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu210550150310_1/2023/6/23/7/53/VU210550150310_1_1687504258,,0.0,229,Device,,PROTECTIVE LIMIT-LOW CHILLED WATER  FLOW,Jun 23 2023  7:10AM,True,False,False,,,,,,,ALARM_02,CH_ALARM_02,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
25,,,,,3,Device,,,6/23/2023 12:13:50 AM -07:00,True,False,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
26,2023-06-23T13:00:00,,,0.0,123,Device,,RUN CAPACITY LIMITED-HIGH COMPRESSOR LIFT,Jun 23 2023  1:00PM,False,True,True,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
27,2023-06-23T13:00:00,,,0.0,3,Device,,System Alert /Alarm,Jun 23 2023  1:00PM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
28,2023-06-23T13:00:00,,,0.0,229,Device,,PROTECTIVE LIMIT-LOW CHILLED WATER  FLOW,Jun 23 2023  1:00PM,True,False,True,,,,,,,ALARM_02,CH_ALARM_02,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
29,2023-07-03T10:02:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu210550150310_1/2023/7/3/10/2/VU210550150310_1_1688378530,,0.0,143,Device,,AUTORESTART PENDING-LINE PHASE LOSS,Jul  3 2023 10:02AM,False,True,False,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
30,2023-07-03T10:20:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu210550150310_1/2023/7/3/10/20/VU210550150310_1_1688379627,,0.0,165,Device,,MACHINE ALERT-HIGH COND WATER FLOW,Jul  3 2023 10:20AM,False,True,False,,,,,,,ALARM_02,CH_ALARM_02,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
31,2023-07-12T00:28:00,,,0.0,143,Device,,AUTORESTART PENDING-LINE PHASE LOSS,Jul 12 2023 12:28AM,False,True,True,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
32,2023-07-12T00:28:00,,,0.0,165,Device,,MACHINE ALERT-HIGH COND WATER FLOW,Jul 12 2023 12:28AM,False,True,True,,,,,,,ALARM_02,CH_ALARM_02,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
33,,,,,3,Device,,,7/11/2023 5:23:39 PM -07:00,True,False,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
34,,,,,3,Device,,,7/15/2023 7:03:56 AM -07:00,True,False,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
35,2023-07-15T16:27:00,,,0.0,3,Device,,System Alert /Alarm,Jul 15 2023  4:27PM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
36,2023-07-15T16:27:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu210550150310_1/2023/7/15/16/27/VU210550150310_1_1689438460,,0.0,143,Device,,AUTORESTART PENDING-LINE PHASE LOSS,Jul 15 2023  4:27PM,False,True,False,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
37,2023-07-17T06:12:00,,,0.0,143,Device,,AUTORESTART PENDING-LINE PHASE LOSS,Jul 17 2023  6:12AM,False,True,True,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
38,2023-07-17T06:12:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu210550150310_1/2023/7/17/6/12/VU210550150310_1_1689574324,,0.0,229,Device,,PROTECTIVE LIMIT-LOW CHILLED WATER  FLOW,Jul 17 2023  6:12AM,True,False,False,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
39,,,,,3,Device,,,7/16/2023 11:12:53 PM -07:00,True,False,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
40,2023-07-17T09:52:00,,,0.0,3,Device,,System Alert /Alarm,Jul 17 2023  9:52AM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
41,2023-07-17T09:52:00,,,0.0,229,Device,,PROTECTIVE LIMIT-LOW CHILLED WATER  FLOW,Jul 17 2023  9:52AM,True,False,True,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
42,2023-07-17T19:58:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu210550150310_1/2023/7/17/20/42/VU210550150310_1_1689623916,,0.0,122,Device,,RUN CAPACITY LIMITED-LOW EVAP REFRIG TEMP,Jul 17 2023  7:58PM,False,True,False,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
43,2023-07-17T20:50:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu210550150310_1/2023/7/17/20/50/VU210550150310_1_1689627031,,0.0,123,Device,,RUN CAPACITY LIMITED-HIGH COMPRESSOR LIFT,Jul 17 2023  8:50PM,False,True,False,,,,,,,ALARM_02,CH_ALARM_02,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
44,2023-07-18T17:32:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu210550150310_1/2023/7/18/17/32/VU210550150310_1_1689701522,,0.0,232,Device,,PROTECTIVE LIMIT-LOW REFRIGERANT TEMP,Jul 18 2023  5:32PM,True,False,False,,,,,,,ALARM_03,CH_ALARM_03,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
45,2023-07-25T20:13:00,,,0.0,122,Device,,RUN CAPACITY LIMITED-LOW EVAP REFRIG TEMP,Jul 25 2023  8:13PM,False,True,True,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
46,2023-07-25T20:13:00,,,0.0,232,Device,,PROTECTIVE LIMIT-LOW REFRIGERANT TEMP,Jul 25 2023  8:13PM,True,False,True,,,,,,,ALARM_03,CH_ALARM_03,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
47,,,,,2,Device,,,7/25/2023 1:18:48 PM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
48,2023-07-25T23:18:00,,,0.0,2,Device,,System Alert /Alarm,Jul 25 2023 11:18PM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
49,2023-07-25T23:18:00,,,0.0,123,Device,,RUN CAPACITY LIMITED-HIGH COMPRESSOR LIFT,Jul 25 2023 11:18PM,False,True,True,,,,,,,ALARM_02,CH_ALARM_02,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
50,2023-07-26T17:13:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu210550150310_1/2023/7/26/19/9/VU210550150310_1_1690391582,,0.0,123,Device,,RUN CAPACITY LIMITED-HIGH COMPRESSOR LIFT,Jul 26 2023  5:13PM,False,True,False,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
51,,,,,2,Device,,,7/26/2023 10:15:55 AM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
52,,,,,2,Device,,,7/26/2023 10:50:56 AM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
53,2023-07-26T17:40:00,,,0.0,123,Device,,RUN CAPACITY LIMITED-HIGH COMPRESSOR LIFT,Jul 26 2023  5:40PM,False,True,True,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
54,2023-07-26T18:10:00,,,0.0,2,Device,,System Alert /Alarm,Jul 26 2023  6:10PM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
55,,,,,2,Device,,,7/26/2023 11:20:56 AM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
56,,,,,2,Device,,,7/26/2023 12:00:56 PM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
57,2023-07-26T19:18:00,,,0.0,2,Device,,System Alert /Alarm,Jul 26 2023  7:18PM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
58,,,,,2,Device,,,7/26/2023 12:23:56 PM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
59,2023-07-26T20:43:00,,,0.0,2,Device,,System Alert /Alarm,Jul 26 2023  8:43PM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
60,2023-07-31T18:41:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu210550150310_1/2023/7/31/18/42/VU210550150310_1_1690828919,,0.0,123,Device,,RUN CAPACITY LIMITED-HIGH COMPRESSOR LIFT,Jul 31 2023  6:41PM,False,True,False,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
61,,,,,2,Device,,,7/31/2023 11:45:56 AM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
62,2023-07-31T18:50:00,,,0.0,2,Device,,System Alert /Alarm,Jul 31 2023  6:50PM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
63,2023-07-31T18:50:00,,,0.0,123,Device,,RUN CAPACITY LIMITED-HIGH COMPRESSOR LIFT,Jul 31 2023  6:50PM,False,True,True,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
64,,,,,2,Device,,,7/31/2023 1:30:57 PM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
65,,,,,2,Device,,,7/31/2023 1:48:57 PM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
66,,,,,2,Device,,,8/1/2023 12:14:01 PM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
67,2023-08-01T20:39:00,,,0.0,2,Device,,System Alert /Alarm,Aug  1 2023  8:39PM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
68,,,,,2,Device,,,8/1/2023 1:44:01 PM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
69,2023-08-01T20:54:00,,,0.0,2,Device,,System Alert /Alarm,Aug  1 2023  8:54PM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
70,,,,,2,Device,,,8/1/2023 2:14:01 PM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
71,2023-08-01T21:24:00,,,0.0,2,Device,,System Alert /Alarm,Aug  1 2023  9:24PM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
72,,,,,3,Device,,,8/7/2023 4:04:07 AM -07:00,True,False,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
73,2023-08-07T11:06:00,,,0.0,3,Device,,System Alert /Alarm,Aug  7 2023 11:06AM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
74,2023-08-07T11:06:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu210550150310_1/2023/8/7/11/6/VU210550150310_1_1691406375,,0.0,143,Device,,AUTORESTART PENDING-LINE PHASE LOSS,Aug  7 2023 11:06AM,False,True,False,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
75,2023-08-07T11:06:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu210550150310_1/2023/8/7/11/6/VU210550150310_1_1691406375,,0.0,223,Device,,PROTECTIVE LIMIT-STARTER MODULE FAILURE,Aug  7 2023 11:06AM,True,False,False,,,,,,,ALARM_02,CH_ALARM_02,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
76,2023-08-07T11:34:00,,,0.0,143,Device,,AUTORESTART PENDING-LINE PHASE LOSS,Aug  7 2023 11:34AM,False,True,True,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
77,2023-08-07T11:34:00,,,0.0,223,Device,,PROTECTIVE LIMIT-STARTER MODULE FAILURE,Aug  7 2023 11:34AM,True,False,True,,,,,,,ALARM_02,CH_ALARM_02,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
78,2023-08-20T17:09:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu210550150310_1/2023/8/20/17/9/VU210550150310_1_1692551352,,0.0,123,Device,,RUN CAPACITY LIMITED-HIGH COMPRESSOR LIFT,Aug 20 2023  5:09PM,False,True,False,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
79,,,,,2,Device,,,8/20/2023 10:10:34 AM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
80,2023-08-21T01:24:00,,,0.0,2,Device,,System Alert /Alarm,Aug 21 2023  1:24AM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
81,2023-08-21T01:24:00,,,0.0,123,Device,,RUN CAPACITY LIMITED-HIGH COMPRESSOR LIFT,Aug 21 2023  1:24AM,False,True,True,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
82,2023-08-29T18:21:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu210550150310_1/2023/8/29/23/56/VU210550150310_1_1693333295,,0.0,123,Device,,RUN CAPACITY LIMITED-HIGH COMPRESSOR LIFT,Aug 29 2023  6:21PM,False,True,False,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
83,,,,,2,Device,,,8/29/2023 11:26:25 AM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
84,2023-08-29T18:31:00,,,0.0,2,Device,,System Alert /Alarm,Aug 29 2023  6:31PM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
85,2023-08-29T18:31:00,,,0.0,123,Device,,RUN CAPACITY LIMITED-HIGH COMPRESSOR LIFT,Aug 29 2023  6:31PM,False,True,True,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
86,,,,,2,Device,,,8/29/2023 3:01:25 PM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
87,2023-08-29T22:06:00,,,0.0,2,Device,,System Alert /Alarm,Aug 29 2023 10:06PM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
88,,,,,2,Device,,,8/30/2023 2:52:30 PM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
89,2023-08-30T21:59:00,,,0.0,2,Device,,System Alert /Alarm,Aug 30 2023  9:59PM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
90,,,,,2,Device,,,8/30/2023 3:09:30 PM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
91,2023-08-30T23:14:00,,,0.0,2,Device,,System Alert /Alarm,Aug 30 2023 11:14PM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
92,,,,,2,Device,,,8/30/2023 4:34:30 PM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
93,2023-09-04T10:01:00,,,0.0,2,Device,,System Alert /Alarm,Sep  4 2023 10:01AM,False,False,True,,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
94,2023-09-04T10:01:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu210550150310_1/2023/9/8/9/10/VU210550150310_1_1693821690,,0.0,165,Device,,MACHINE ALERT-HIGH COND WATER FLOW,Sep  4 2023 10:01AM,False,True,False,,,,,,,ALARM_01,CH_ALARM_01,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
95,2023-09-04T10:21:00,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu210550150310_1/2023/9/8/9/14/VU210550150310_1_1693822861,,0.0,143,Device,,AUTORESTART PENDING-LINE PHASE LOSS,Sep  4 2023 10:21AM,False,True,False,,,,,,,ALARM_02,CH_ALARM_02,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
96,,,,,2,Device,,,9/8/2023 12:54:14 PM -07:00,False,True,False,1.0,,,,,,SYS_ALM,SystemAlertAlarm,,,,AlertAlarm/2301Q65746/2023,2301Q65746,,America/Los_Angeles
